_id,date,oh_region,icu_current_covid,icu_current_covid_vented,hospitalizations,icu_crci_total,icu_crci_total_vented,icu_former_covid,icu_former_covid_vented
35755,2021-01-20T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35756,2021-01-21T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35757,2021-01-22T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35758,2021-01-23T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35759,2021-01-24T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35760,2021-01-25T00:00:00,NORTH WEST,1,1,1,1,1,0,0
35761,2021-01-26T00:00:00,NORTH WEST,1,1,1,1,1,0,0
35762,2021-01-27T00:00:00,NORTH WEST,1,1,1,1,1,0,0
35763,2021-01-28T00:00:00,NORTH WEST,1,1,2,1,1,0,0
35764,2021-01-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35765,2021-01-30T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35766,2021-01-31T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35767,2021-02-01T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35768,2021-02-02T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35769,2021-02-03T00:00:00,NORTH WEST,0,0,6,0,0,0,0
35770,2021-02-04T00:00:00,NORTH WEST,0,0,5,0,0,0,0
35771,2021-02-05T00:00:00,NORTH WEST,1,1,4,1,1,0,0
35772,2021-02-06T00:00:00,NORTH WEST,2,1,6,2,1,0,0
35773,2021-02-07T00:00:00,NORTH WEST,1,0,5,1,0,0,0
35774,2021-02-08T00:00:00,NORTH WEST,1,0,5,1,0,0,0
35775,2021-02-09T00:00:00,NORTH WEST,2,0,7,2,0,0,0
35776,2021-02-10T00:00:00,NORTH WEST,3,2,7,3,2,0,0
35777,2021-02-11T00:00:00,NORTH WEST,2,2,7,2,2,0,0
35778,2021-02-12T00:00:00,NORTH WEST,2,2,7,2,2,0,0
35779,2021-02-13T00:00:00,NORTH WEST,4,2,12,4,2,0,0
35780,2021-02-14T00:00:00,NORTH WEST,4,2,11,4,2,0,0
35781,2021-02-15T00:00:00,NORTH WEST,4,2,13,4,2,0,0
35782,2021-02-16T00:00:00,NORTH WEST,4,3,11,4,3,0,0
35783,2021-02-17T00:00:00,NORTH WEST,4,2,14,4,2,0,0
35784,2021-02-18T00:00:00,NORTH WEST,4,2,13,4,2,0,0
35785,2021-02-19T00:00:00,NORTH WEST,4,3,14,4,3,0,0
35786,2021-02-20T00:00:00,NORTH WEST,4,3,18,4,3,0,0
35787,2021-02-21T00:00:00,NORTH WEST,4,2,21,4,2,0,0
35788,2021-02-22T00:00:00,NORTH WEST,6,3,21,6,3,0,0
35789,2021-02-23T00:00:00,NORTH WEST,8,4,19,8,4,0,0
35790,2021-02-24T00:00:00,NORTH WEST,8,4,21,8,4,0,0
35791,2021-02-25T00:00:00,NORTH WEST,5,2,26,5,2,0,0
35792,2021-02-26T00:00:00,NORTH WEST,5,2,29,5,2,0,0
35793,2021-02-27T00:00:00,NORTH WEST,10,4,36,10,4,0,0
35794,2021-02-28T00:00:00,NORTH WEST,10,5,31,10,5,0,0
35795,2021-03-01T00:00:00,NORTH WEST,10,5,31,10,5,0,0
35796,2021-03-02T00:00:00,NORTH WEST,11,5,32,11,5,0,0
35797,2021-03-03T00:00:00,NORTH WEST,12,8,32,12,8,0,0
35798,2021-03-04T00:00:00,NORTH WEST,10,8,31,10,8,0,0
35799,2021-03-05T00:00:00,NORTH WEST,13,9,42,13,9,0,0
35800,2021-03-06T00:00:00,NORTH WEST,13,9,53,13,9,0,0
35801,2021-03-07T00:00:00,NORTH WEST,15,10,61,15,10,0,0
35802,2021-03-08T00:00:00,NORTH WEST,15,12,53,15,12,0,0
35803,2021-03-09T00:00:00,NORTH WEST,15,12,54,15,12,0,0
35804,2021-03-10T00:00:00,NORTH WEST,13,9,57,13,9,0,0
35805,2021-03-11T00:00:00,NORTH WEST,14,11,56,14,11,0,0
35806,2021-03-12T00:00:00,NORTH WEST,13,10,56,13,10,0,0
35807,2021-03-13T00:00:00,NORTH WEST,11,6,57,11,6,0,0
35808,2021-03-14T00:00:00,NORTH WEST,10,7,65,10,7,0,0
35809,2021-03-15T00:00:00,NORTH WEST,8,6,57,8,6,0,0
35810,2021-03-16T00:00:00,NORTH WEST,10,6,55,10,6,0,0
35811,2021-03-17T00:00:00,NORTH WEST,10,3,52,10,3,0,0
35812,2021-03-18T00:00:00,NORTH WEST,12,3,51,12,3,0,0
35813,2021-03-19T00:00:00,NORTH WEST,13,4,50,13,4,0,0
35814,2021-03-20T00:00:00,NORTH WEST,13,5,46,13,5,0,0
35815,2021-03-21T00:00:00,NORTH WEST,10,4,49,10,4,0,0
35816,2021-03-22T00:00:00,NORTH WEST,11,4,46,11,4,0,0
35817,2021-03-23T00:00:00,NORTH WEST,10,3,42,10,3,0,0
35818,2021-03-24T00:00:00,NORTH WEST,9,3,40,9,3,0,0
35819,2021-03-25T00:00:00,NORTH WEST,8,2,42,8,2,0,0
35820,2021-03-26T00:00:00,NORTH WEST,8,2,40,8,2,0,0
35821,2021-03-27T00:00:00,NORTH WEST,8,2,40,8,2,0,0
35822,2021-03-28T00:00:00,NORTH WEST,8,3,40,8,3,0,0
35823,2021-03-29T00:00:00,NORTH WEST,8,3,37,8,3,0,0
35824,2021-03-30T00:00:00,NORTH WEST,7,2,11,7,2,0,0
35825,2021-03-31T00:00:00,NORTH WEST,7,2,27,7,2,0,0
35826,2021-04-01T00:00:00,NORTH WEST,6,3,27,6,3,0,0
35827,2021-04-02T00:00:00,NORTH WEST,6,3,26,6,3,0,0
35828,2021-04-03T00:00:00,NORTH WEST,7,4,26,7,4,0,0
35829,2021-04-04T00:00:00,NORTH WEST,7,5,27,7,5,0,0
35830,2021-04-05T00:00:00,NORTH WEST,8,5,28,8,5,0,0
35831,2021-04-06T00:00:00,NORTH WEST,8,6,29,8,6,0,0
35832,2021-04-07T00:00:00,NORTH WEST,7,4,21,8,5,1,1
35833,2021-04-08T00:00:00,NORTH WEST,6,2,19,7,3,1,1
35834,2021-04-09T00:00:00,NORTH WEST,6,5,20,7,6,1,1
35835,2021-04-10T00:00:00,NORTH WEST,7,5,20,8,6,1,1
35836,2021-04-11T00:00:00,NORTH WEST,6,5,20,7,6,1,1
35837,2021-04-12T00:00:00,NORTH WEST,7,6,20,8,7,1,1
35838,2021-04-13T00:00:00,NORTH WEST,7,5,18,9,5,2,0
35839,2021-04-14T00:00:00,NORTH WEST,5,3,17,7,4,2,1
35840,2021-04-15T00:00:00,NORTH WEST,6,3,17,8,4,2,1
35841,2021-04-16T00:00:00,NORTH WEST,5,2,13,7,3,2,1
35842,2021-04-17T00:00:00,NORTH WEST,5,2,14,7,3,2,1
35843,2021-04-18T00:00:00,NORTH WEST,5,3,13,6,3,1,0
35844,2021-04-19T00:00:00,NORTH WEST,4,3,12,5,3,1,0
35845,2021-04-20T00:00:00,NORTH WEST,5,4,11,6,4,1,0
35846,2021-04-21T00:00:00,NORTH WEST,3,3,12,3,3,0,0
35847,2021-04-22T00:00:00,NORTH WEST,3,3,11,3,3,0,0
35848,2021-04-23T00:00:00,NORTH WEST,3,1,7,3,1,0,0
35849,2021-04-24T00:00:00,NORTH WEST,2,1,9,3,1,1,0
35850,2021-04-25T00:00:00,NORTH WEST,3,1,9,4,1,1,0
35851,2021-04-26T00:00:00,NORTH WEST,2,1,8,2,1,0,0
35852,2021-04-27T00:00:00,NORTH WEST,2,1,10,3,2,1,1
35853,2021-04-28T00:00:00,NORTH WEST,4,3,15,4,3,0,0
35854,2021-04-29T00:00:00,NORTH WEST,3,2,11,4,3,1,1
35855,2021-04-30T00:00:00,NORTH WEST,3,2,9,5,4,2,2
35856,2021-05-01T00:00:00,NORTH WEST,3,2,7,4,3,1,1
35857,2021-05-02T00:00:00,NORTH WEST,4,3,8,4,3,0,0
35858,2021-05-03T00:00:00,NORTH WEST,4,3,8,4,3,0,0
35859,2021-05-04T00:00:00,NORTH WEST,3,2,8,4,3,1,1
35860,2021-05-05T00:00:00,NORTH WEST,3,2,8,4,3,1,1
35861,2021-05-06T00:00:00,NORTH WEST,2,1,8,3,2,1,1
35862,2021-05-07T00:00:00,NORTH WEST,2,1,7,3,2,1,1
35863,2021-05-08T00:00:00,NORTH WEST,2,1,11,3,2,1,1
35864,2021-05-09T00:00:00,NORTH WEST,2,1,10,3,2,1,1
35865,2021-05-10T00:00:00,NORTH WEST,2,1,3,3,2,1,1
35866,2021-05-11T00:00:00,NORTH WEST,2,1,10,3,2,1,1
35867,2021-05-12T00:00:00,NORTH WEST,2,1,12,3,2,1,1
35868,2021-05-13T00:00:00,NORTH WEST,2,1,53,3,2,1,1
35869,2021-05-14T00:00:00,NORTH WEST,2,1,13,3,2,1,1
35870,2021-05-15T00:00:00,NORTH WEST,2,1,7,3,2,1,1
35871,2021-05-16T00:00:00,NORTH WEST,1,1,14,2,2,1,1
35872,2021-05-17T00:00:00,NORTH WEST,0,0,5,1,1,1,1
35873,2021-05-18T00:00:00,NORTH WEST,2,2,5,3,3,1,1
35874,2021-05-19T00:00:00,NORTH WEST,3,3,11,4,4,1,1
35875,2021-05-20T00:00:00,NORTH WEST,4,3,13,5,4,1,1
35876,2021-05-21T00:00:00,NORTH WEST,5,4,13,6,4,1,0
35877,2021-05-22T00:00:00,NORTH WEST,5,3,14,6,3,1,0
35878,2021-05-23T00:00:00,NORTH WEST,5,4,12,6,5,1,1
35879,2021-05-24T00:00:00,NORTH WEST,5,4,14,6,5,1,1
35880,2021-05-25T00:00:00,NORTH WEST,6,5,11,7,6,1,1
35881,2021-05-26T00:00:00,NORTH WEST,4,3,12,5,4,1,1
35882,2021-05-27T00:00:00,NORTH WEST,4,3,12,5,4,1,1
35883,2021-05-28T00:00:00,NORTH WEST,4,3,11,5,4,1,1
35884,2021-05-29T00:00:00,NORTH WEST,4,2,11,5,3,1,1
35885,2021-05-30T00:00:00,NORTH WEST,4,2,10,5,3,1,1
35886,2021-05-31T00:00:00,NORTH WEST,3,1,10,4,2,1,1
35887,2021-06-01T00:00:00,NORTH WEST,3,1,11,4,2,1,1
35888,2021-06-02T00:00:00,NORTH WEST,3,1,12,4,2,1,1
35889,2021-06-03T00:00:00,NORTH WEST,3,1,11,4,2,1,1
35890,2021-06-04T00:00:00,NORTH WEST,3,1,12,4,2,1,1
35891,2021-06-05T00:00:00,NORTH WEST,5,1,10,6,2,1,1
35892,2021-06-06T00:00:00,NORTH WEST,4,2,10,5,3,1,1
35893,2021-06-07T00:00:00,NORTH WEST,3,2,9,4,3,1,1
35894,2021-06-08T00:00:00,NORTH WEST,3,2,11,4,3,1,1
35895,2021-06-09T00:00:00,NORTH WEST,4,2,13,5,3,1,1
35896,2021-06-10T00:00:00,NORTH WEST,5,3,13,6,4,1,1
35897,2021-06-11T00:00:00,NORTH WEST,6,5,15,7,6,1,1
35898,2021-06-12T00:00:00,NORTH WEST,6,5,15,7,6,1,1
35899,2021-06-13T00:00:00,NORTH WEST,6,5,16,7,6,1,1
35900,2021-06-14T00:00:00,NORTH WEST,5,4,12,6,5,1,1
35901,2021-06-15T00:00:00,NORTH WEST,5,4,10,5,4,0,0
35902,2021-06-16T00:00:00,NORTH WEST,5,4,9,5,4,0,0
35903,2021-06-17T00:00:00,NORTH WEST,6,4,8,6,4,0,0
35904,2021-06-18T00:00:00,NORTH WEST,5,4,2,5,4,0,0
35905,2021-06-19T00:00:00,NORTH WEST,5,3,2,5,3,0,0
35906,2021-06-20T00:00:00,NORTH WEST,5,4,7,5,4,0,0
35907,2021-06-21T00:00:00,NORTH WEST,5,4,6,5,4,0,0
35908,2021-06-22T00:00:00,NORTH WEST,5,4,6,5,4,0,0
35909,2021-06-23T00:00:00,NORTH WEST,5,5,7,5,5,0,0
35910,2021-06-24T00:00:00,NORTH WEST,5,5,7,5,5,0,0
35911,2021-06-25T00:00:00,NORTH WEST,5,5,8,5,5,0,0
35912,2021-06-26T00:00:00,NORTH WEST,5,5,7,5,5,0,0
35913,2021-06-27T00:00:00,NORTH WEST,5,5,7,5,5,0,0
35914,2021-06-28T00:00:00,NORTH WEST,5,5,7,5,5,0,0
35915,2021-06-29T00:00:00,NORTH WEST,5,5,6,5,5,0,0
35916,2021-06-30T00:00:00,NORTH WEST,5,5,3,5,5,0,0
35917,2021-07-01T00:00:00,NORTH WEST,5,5,2,5,5,0,0
35918,2021-07-02T00:00:00,NORTH WEST,5,5,0,5,5,0,0
35919,2021-07-03T00:00:00,NORTH WEST,5,5,0,5,5,0,0
35920,2021-07-04T00:00:00,NORTH WEST,4,3,1,4,3,0,0
35921,2021-07-05T00:00:00,NORTH WEST,4,3,1,4,3,0,0
35922,2021-07-06T00:00:00,NORTH WEST,3,3,1,3,3,0,0
35923,2021-07-07T00:00:00,NORTH WEST,3,3,0,4,3,1,0
35924,2021-07-08T00:00:00,NORTH WEST,3,3,0,4,3,1,0
35925,2021-07-09T00:00:00,NORTH WEST,3,2,0,4,2,1,0
35926,2021-07-10T00:00:00,NORTH WEST,4,2,1,5,2,1,0
35927,2021-07-11T00:00:00,NORTH WEST,4,1,1,5,1,1,0
35928,2021-07-12T00:00:00,NORTH WEST,3,0,1,4,0,1,0
35929,2021-07-13T00:00:00,NORTH WEST,1,0,1,2,0,1,0
35930,2021-07-14T00:00:00,NORTH WEST,1,0,1,2,.,1,.
35931,2021-07-15T00:00:00,NORTH WEST,1,0,1,2,.,1,.
35932,2021-07-16T00:00:00,NORTH WEST,1,0,0,1,.,0,.
35933,2021-07-17T00:00:00,NORTH WEST,0,0,0,.,.,.,.
35934,2021-07-18T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35935,2021-07-19T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35936,2021-07-20T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35937,2021-07-21T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35938,2021-07-22T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35939,2021-07-23T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35940,2021-07-24T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35941,2021-07-25T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35942,2021-07-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35943,2021-07-27T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35944,2021-07-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35945,2021-07-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35946,2021-07-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35947,2021-07-31T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35948,2021-08-01T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35949,2021-08-02T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35950,2021-08-03T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35951,2021-08-04T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35952,2021-08-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35953,2021-08-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35954,2021-08-07T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35955,2021-08-08T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35956,2021-08-09T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35957,2021-08-10T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35958,2021-08-11T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35959,2021-08-12T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35960,2021-08-13T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35961,2021-08-14T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35962,2021-08-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35963,2021-08-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35964,2021-08-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35965,2021-08-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35966,2021-08-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35967,2021-08-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35968,2021-08-21T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35969,2021-08-22T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35970,2021-08-23T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35971,2021-08-24T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35972,2021-08-25T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35973,2021-08-26T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35974,2021-08-27T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35975,2021-08-28T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35976,2021-08-29T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35977,2021-08-30T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35978,2021-08-31T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35979,2021-09-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35980,2021-09-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35981,2021-09-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35982,2021-09-04T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35983,2021-09-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35984,2021-09-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35985,2021-09-07T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35986,2021-09-08T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35987,2021-09-09T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35988,2021-09-10T00:00:00,NORTH WEST,1,0,0,1,0,0,0
35989,2021-09-11T00:00:00,NORTH WEST,1,0,0,1,0,0,0
35990,2021-09-12T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35991,2021-09-13T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35992,2021-09-14T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35993,2021-09-15T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35994,2021-09-16T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35995,2021-09-17T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35996,2021-09-18T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35997,2021-09-19T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35998,2021-09-20T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35999,2021-09-21T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36000,2021-09-22T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36001,2021-09-23T00:00:00,NORTH WEST,1,1,2,1,1,0,0
36002,2021-09-24T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36003,2021-09-25T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36004,2021-09-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36005,2021-09-27T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36006,2021-09-28T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36007,2021-09-29T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36008,2021-09-30T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36009,2021-10-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36010,2021-10-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36011,2021-10-03T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36012,2021-10-04T00:00:00,NORTH WEST,0,0,3,0,0,0,0
36013,2021-10-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36014,2021-10-06T00:00:00,NORTH WEST,0,0,4,0,0,0,0
36015,2021-10-07T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36016,2021-10-08T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36017,2021-10-09T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36018,2021-10-10T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36019,2021-10-11T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36020,2021-10-12T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36021,2021-10-13T00:00:00,NORTH WEST,0,0,9,0,0,0,0
36022,2021-10-14T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36023,2021-10-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36024,2021-10-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36025,2021-10-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36026,2021-10-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36027,2021-10-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36028,2021-10-20T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36029,2021-10-21T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36030,2021-10-22T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36031,2021-10-23T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36032,2021-10-24T00:00:00,NORTH WEST,1,0,1,1,0,0,0
36033,2021-10-25T00:00:00,NORTH WEST,1,0,4,1,0,0,0
36034,2021-10-26T00:00:00,NORTH WEST,1,0,2,1,0,0,0
36035,2021-10-27T00:00:00,NORTH WEST,2,0,1,2,0,0,0
36036,2021-10-28T00:00:00,NORTH WEST,2,0,1,2,0,0,0
36037,2021-10-29T00:00:00,NORTH WEST,2,1,2,2,1,0,0
36038,2021-10-30T00:00:00,NORTH WEST,2,1,1,2,1,0,0
36039,2021-10-31T00:00:00,NORTH WEST,3,2,1,3,2,0,0
36040,2021-11-01T00:00:00,NORTH WEST,4,2,1,4,2,0,0
36041,2021-11-02T00:00:00,NORTH WEST,4,2,4,4,2,0,0
36042,2021-11-03T00:00:00,NORTH WEST,3,2,4,3,2,0,0
36043,2021-11-04T00:00:00,NORTH WEST,3,2,0,3,2,0,0
36044,2021-11-05T00:00:00,NORTH WEST,3,2,0,3,2,0,0
36045,2021-11-06T00:00:00,NORTH WEST,3,1,0,3,1,0,0
36046,2021-11-07T00:00:00,NORTH WEST,3,1,8,3,1,0,0
36047,2021-11-08T00:00:00,NORTH WEST,3,1,0,3,1,0,0
36048,2021-11-09T00:00:00,NORTH WEST,2,1,7,2,1,0,0
36049,2021-11-10T00:00:00,NORTH WEST,1,0,5,1,0,0,0
36050,2021-11-11T00:00:00,NORTH WEST,1,0,4,1,0,0,0
36051,2021-11-12T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36052,2021-11-13T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36053,2021-11-14T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36054,2021-11-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36055,2021-11-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36056,2021-11-17T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36057,2021-11-18T00:00:00,NORTH WEST,0,0,1,0,0,0,0
36058,2021-11-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36059,2021-11-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36060,2021-11-21T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36061,2021-11-22T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36062,2021-11-23T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36063,2021-11-24T00:00:00,NORTH WEST,0,0,2,0,0,0,0
36064,2021-11-25T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36065,2021-11-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36066,2021-11-27T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36067,2021-11-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36068,2021-11-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
36069,2021-11-30T00:00:00,NORTH WEST,2,0,0,2,0,0,0
36070,2021-12-01T00:00:00,NORTH WEST,2,0,3,2,0,0,0
36071,2021-12-02T00:00:00,NORTH WEST,2,0,3,2,0,0,0
36072,2021-12-03T00:00:00,NORTH WEST,2,0,0,2,0,0,0
36073,2021-12-04T00:00:00,NORTH WEST,2,0,0,2,0,0,0
36074,2021-12-05T00:00:00,NORTH WEST,2,0,0,2,0,0,0
36075,2021-12-06T00:00:00,NORTH WEST,1,0,0,1,0,0,0
36076,2021-12-07T00:00:00,NORTH WEST,1,0,0,1,0,0,0
36077,2021-12-08T00:00:00,NORTH WEST,3,1,4,3,1,0,0
36078,2021-12-09T00:00:00,NORTH WEST,3,1,4,3,1,0,0
36079,2021-12-10T00:00:00,NORTH WEST,3,2,3,3,2,0,0
36080,2021-12-11T00:00:00,NORTH WEST,3,2,0,3,2,0,0
36081,2021-12-12T00:00:00,NORTH WEST,3,1,3,3,1,0,0
36082,2021-12-13T00:00:00,NORTH WEST,3,1,1,3,1,0,0
36083,2021-12-14T00:00:00,NORTH WEST,3,1,4,3,1,0,0
36084,2021-12-15T00:00:00,NORTH WEST,2,0,5,2,0,0,0
36085,2021-12-16T00:00:00,NORTH WEST,2,0,9,2,0,0,0
36086,2021-12-17T00:00:00,NORTH WEST,4,1,10,4,1,0,0
36087,2021-12-18T00:00:00,NORTH WEST,4,1,10,4,1,0,0
36088,2021-12-19T00:00:00,NORTH WEST,4,1,11,4,1,0,0
36089,2021-12-20T00:00:00,NORTH WEST,5,1,9,5,1,0,0
36090,2021-12-21T00:00:00,NORTH WEST,4,1,12,4,1,0,0
36091,2021-12-22T00:00:00,NORTH WEST,3,1,6,3,1,0,0
36092,2021-12-23T00:00:00,NORTH WEST,3,1,12,3,1,0,0
36093,2021-12-24T00:00:00,NORTH WEST,2,0,9,2,0,0,0
36094,2021-12-25T00:00:00,NORTH WEST,2,0,14,2,0,0,0
36095,2021-12-26T00:00:00,NORTH WEST,2,0,15,2,0,0,0
36096,2021-12-27T00:00:00,NORTH WEST,2,0,18,2,0,0,0
36097,2021-12-28T00:00:00,NORTH WEST,3,1,19,3,1,0,0
36098,2021-12-29T00:00:00,NORTH WEST,3,1,19,3,1,0,0
36099,2021-12-30T00:00:00,NORTH WEST,4,1,19,4,1,0,0
36100,2021-12-31T00:00:00,NORTH WEST,3,1,22,3,1,0,0
36101,2022-01-01T00:00:00,NORTH WEST,7,2,24,7,2,0,0
36102,2022-01-02T00:00:00,NORTH WEST,5,2,25,5,2,0,0
36103,2022-01-03T00:00:00,NORTH WEST,3,2,24,3,2,0,0
36104,2022-01-04T00:00:00,NORTH WEST,3,2,18,3,2,0,0
36105,2022-01-05T00:00:00,NORTH WEST,3,2,19,3,2,0,0
36106,2022-01-06T00:00:00,NORTH WEST,3,2,23,3,2,0,0
36107,2022-01-07T00:00:00,NORTH WEST,2,2,18,2,2,0,0
36108,2022-01-08T00:00:00,NORTH WEST,2,2,21,2,2,0,0
36109,2022-01-09T00:00:00,NORTH WEST,4,2,35,4,2,0,0
36110,2022-01-10T00:00:00,NORTH WEST,4,3,36,4,3,0,0
36111,2022-01-11T00:00:00,NORTH WEST,6,3,19,6,3,0,0
36112,2022-01-12T00:00:00,NORTH WEST,6,3,32,6,3,0,0
36113,2022-01-13T00:00:00,NORTH WEST,9,5,40,9,5,0,0
36114,2022-01-14T00:00:00,NORTH WEST,9,7,30,9,7,0,0
36115,2022-01-15T00:00:00,NORTH WEST,8,7,29,8,7,0,0
36116,2022-01-16T00:00:00,NORTH WEST,8,7,31,8,7,0,0
36117,2022-01-17T00:00:00,NORTH WEST,7,6,31,7,6,0,0
36118,2022-01-18T00:00:00,NORTH WEST,9,7,33,9,7,0,0
36119,2022-01-19T00:00:00,NORTH WEST,12,8,41,12,8,0,0
36120,2022-01-20T00:00:00,NORTH WEST,12,7,42,12,7,0,0
